sample,Test_size,alpha,actual_prop,pred_prop,abs_error,quantifier
3,65,0.8,0.8,0.8,0.0,MS
3,65,0.8,0.8,0.82,0.02,HDy
3,65,0.8,0.8,0.8,0.0,DyS
3,65,0.8,0.8,0.8,0.0,SORD
1,70,0.2,0.2,0.2,0.0,CC
1,70,0.2,0.2,0.19,0.01,ACC
1,70,0.2,0.2,0.21,0.01,PCC
1,70,0.2,0.2,0.19,0.01,PACC
1,70,0.2,0.2,0.19,0.01,X
1,70,0.2,0.2,0.19,0.01,MAX
1,70,0.2,0.2,0.16,0.04,T50
1,70,0.2,0.2,0.19,0.01,MS
1,70,0.2,0.2,0.19,0.01,HDy
1,70,0.2,0.2,0.19,0.01,DyS
1,70,0.2,0.2,0.19,0.01,SORD
2,70,0.2,0.2,0.2,0.0,CC
2,70,0.2,0.2,0.19,0.01,ACC
2,70,0.2,0.2,0.22,0.02,PCC
2,70,0.2,0.2,0.19,0.01,PACC
2,70,0.2,0.2,0.19,0.01,X
2,70,0.2,0.2,0.19,0.01,MAX
2,70,0.2,0.2,0.21,0.01,T50
2,70,0.2,0.2,0.2,0.0,MS
2,70,0.2,0.2,0.22,0.02,HDy
2,70,0.2,0.2,0.2,0.0,DyS
2,70,0.2,0.2,0.2,0.0,SORD
3,70,0.2,0.2,0.2,0.0,CC
3,70,0.2,0.2,0.19,0.01,ACC
3,70,0.2,0.2,0.21,0.01,PCC
3,70,0.2,0.2,0.18,0.02,PACC
3,70,0.2,0.2,0.19,0.01,X
3,70,0.2,0.2,0.19,0.01,MAX
3,70,0.2,0.2,0.21,0.01,T50
3,70,0.2,0.2,0.19,0.01,MS
3,70,0.2,0.2,0.2,0.0,HDy
3,70,0.2,0.2,0.19,0.01,DyS
3,70,0.2,0.2,0.19,0.01,SORD
1,70,0.5,0.5,0.49,0.01,CC
1,70,0.5,0.5,0.49,0.01,ACC
1,70,0.5,0.5,0.5,0.0,PCC
1,70,0.5,0.5,0.48,0.02,PACC
1,70,0.5,0.5,0.49,0.01,X
1,70,0.5,0.5,0.49,0.01,MAX
1,70,0.5,0.5,0.52,0.02,T50
1,70,0.5,0.5,0.49,0.01,MS
1,70,0.5,0.5,0.5,0.0,HDy
1,70,0.5,0.5,0.49,0.01,DyS
1,70,0.5,0.5,0.49,0.01,SORD
2,70,0.5,0.5,0.49,0.01,CC
2,70,0.5,0.5,0.49,0.01,ACC
2,70,0.5,0.5,0.5,0.0,PCC
2,70,0.5,0.5,0.48,0.02,PACC
2,70,0.5,0.5,0.49,0.01,X
2,70,0.5,0.5,0.49,0.01,MAX
2,70,0.5,0.5,0.5,0.0,T50
2,70,0.5,0.5,0.49,0.01,MS
2,70,0.5,0.5,0.51,0.01,HDy
2,70,0.5,0.5,0.49,0.01,DyS
2,70,0.5,0.5,0.49,0.01,SORD
3,70,0.5,0.5,0.5,0.0,CC
3,70,0.5,0.5,0.5,0.0,ACC
3,70,0.5,0.5,0.51,0.01,PCC
3,70,0.5,0.5,0.5,0.0,PACC
3,70,0.5,0.5,0.5,0.0,X
3,70,0.5,0.5,0.5,0.0,MAX
3,70,0.5,0.5,0.54,0.04,T50
3,70,0.5,0.5,0.5,0.0,MS
3,70,0.5,0.5,0.51,0.01,HDy
3,70,0.5,0.5,0.5,0.0,DyS
3,70,0.5,0.5,0.5,0.0,SORD
1,70,0.8,0.8,0.79,0.01,CC
1,70,0.8,0.8,0.8,0.0,ACC
1,70,0.8,0.8,0.78,0.02,PCC
1,70,0.8,0.8,0.79,0.01,PACC
1,70,0.8,0.8,0.79,0.01,X
1,70,0.8,0.8,0.79,0.01,MAX
1,70,0.8,0.8,0.83,0.03,T50
1,70,0.8,0.8,0.79,0.01,MS
1,70,0.8,0.8,0.8,0.0,HDy
1,70,0.8,0.8,0.79,0.01,DyS
1,70,0.8,0.8,0.79,0.01,SORD
2,70,0.8,0.8,0.79,0.01,CC
2,70,0.8,0.8,0.8,0.0,ACC
2,70,0.8,0.8,0.78,0.02,PCC
2,70,0.8,0.8,0.78,0.02,PACC
2,70,0.8,0.8,0.79,0.01,X
2,70,0.8,0.8,0.79,0.01,MAX
2,70,0.8,0.8,0.76,0.04,T50
2,70,0.8,0.8,0.79,0.01,MS
2,70,0.8,0.8,0.82,0.02,HDy
2,70,0.8,0.8,0.79,0.01,DyS
2,70,0.8,0.8,0.79,0.01,SORD
3,70,0.8,0.8,0.8,0.0,CC
3,70,0.8,0.8,0.81,0.01,ACC
3,70,0.8,0.8,0.81,0.01,PCC
3,70,0.8,0.8,0.81,0.01,PACC
3,70,0.8,0.8,0.81,0.01,X
3,70,0.8,0.8,0.81,0.01,MAX
3,70,0.8,0.8,0.86,0.06,T50
3,70,0.8,0.8,0.82,0.02,MS
3,70,0.8,0.8,0.84,0.04,HDy
3,70,0.8,0.8,0.83,0.03,DyS
3,70,0.8,0.8,0.82,0.02,SORD
1,75,0.2,0.2,0.24,0.04,CC
1,75,0.2,0.2,0.23,0.03,ACC
1,75,0.2,0.2,0.24,0.04,PCC
1,75,0.2,0.2,0.22,0.02,PACC
1,75,0.2,0.2,0.23,0.03,X
1,75,0.2,0.2,0.23,0.03,MAX
1,75,0.2,0.2,0.21,0.01,T50
1,75,0.2,0.2,0.22,0.02,MS
1,75,0.2,0.2,0.22,0.02,HDy
1,75,0.2,0.2,0.22,0.02,DyS
1,75,0.2,0.2,0.22,0.02,SORD
2,75,0.2,0.2,0.21,0.01,CC
2,75,0.2,0.2,0.2,0.0,ACC
2,75,0.2,0.2,0.23,0.03,PCC
2,75,0.2,0.2,0.2,0.0,PACC
2,75,0.2,0.2,0.21,0.01,X
2,75,0.2,0.2,0.21,0.01,MAX
2,75,0.2,0.2,0.2,0.0,T50
2,75,0.2,0.2,0.2,0.0,MS
2,75,0.2,0.2,0.21,0.01,HDy
2,75,0.2,0.2,0.2,0.0,DyS
2,75,0.2,0.2,0.2,0.0,SORD
3,75,0.2,0.2,0.2,0.0,CC
3,75,0.2,0.2,0.19,0.01,ACC
3,75,0.2,0.2,0.22,0.02,PCC
3,75,0.2,0.2,0.19,0.01,PACC
3,75,0.2,0.2,0.19,0.01,X
3,75,0.2,0.2,0.19,0.01,MAX
3,75,0.2,0.2,0.23,0.03,T50
3,75,0.2,0.2,0.2,0.0,MS
3,75,0.2,0.2,0.21,0.01,HDy
3,75,0.2,0.2,0.2,0.0,DyS
3,75,0.2,0.2,0.19,0.01,SORD
1,75,0.5,0.49,0.51,0.02,CC
1,75,0.5,0.49,0.51,0.02,ACC
1,75,0.5,0.49,0.51,0.02,PCC
1,75,0.5,0.49,0.5,0.01,PACC
1,75,0.5,0.49,0.51,0.02,X
1,75,0.5,0.49,0.51,0.02,MAX
1,75,0.5,0.49,0.5,0.01,T50
1,75,0.5,0.49,0.51,0.02,MS
1,75,0.5,0.49,0.52,0.03,HDy
1,75,0.5,0.49,0.51,0.02,DyS
1,75,0.5,0.49,0.51,0.02,SORD
2,75,0.5,0.49,0.49,0.0,CC
2,75,0.5,0.49,0.49,0.0,ACC
2,75,0.5,0.49,0.5,0.01,PCC
2,75,0.5,0.49,0.49,0.0,PACC
2,75,0.5,0.49,0.49,0.0,X
2,75,0.5,0.49,0.49,0.0,MAX
2,75,0.5,0.49,0.48,0.01,T50
2,75,0.5,0.49,0.49,0.0,MS
2,75,0.5,0.49,0.51,0.02,HDy
2,75,0.5,0.49,0.5,0.01,DyS
2,75,0.5,0.49,0.49,0.0,SORD
3,75,0.5,0.49,0.49,0.0,CC
3,75,0.5,0.49,0.49,0.0,ACC
3,75,0.5,0.49,0.51,0.02,PCC
3,75,0.5,0.49,0.49,0.0,PACC
3,75,0.5,0.49,0.49,0.0,X
3,75,0.5,0.49,0.49,0.0,MAX
3,75,0.5,0.49,0.5,0.01,T50
3,75,0.5,0.49,0.49,0.0,MS
3,75,0.5,0.49,0.51,0.02,HDy
3,75,0.5,0.49,0.49,0.0,DyS
3,75,0.5,0.49,0.49,0.0,SORD
1,75,0.8,0.8,0.8,0.0,CC
1,75,0.8,0.8,0.81,0.01,ACC
1,75,0.8,0.8,0.81,0.01,PCC
1,75,0.8,0.8,0.81,0.01,PACC
1,75,0.8,0.8,0.81,0.01,X
1,75,0.8,0.8,0.81,0.01,MAX
1,75,0.8,0.8,0.82,0.02,T50
1,75,0.8,0.8,0.81,0.01,MS
1,75,0.8,0.8,0.83,0.03,HDy
1,75,0.8,0.8,0.81,0.01,DyS
1,75,0.8,0.8,0.81,0.01,SORD
2,75,0.8,0.8,0.79,0.01,CC
2,75,0.8,0.8,0.8,0.0,ACC
2,75,0.8,0.8,0.79,0.01,PCC
2,75,0.8,0.8,0.79,0.01,PACC
2,75,0.8,0.8,0.79,0.01,X
2,75,0.8,0.8,0.79,0.01,MAX
2,75,0.8,0.8,0.8,0.0,T50
2,75,0.8,0.8,0.8,0.0,MS
2,75,0.8,0.8,0.81,0.01,HDy
2,75,0.8,0.8,0.79,0.01,DyS
2,75,0.8,0.8,0.8,0.0,SORD
3,75,0.8,0.8,0.8,0.0,CC
3,75,0.8,0.8,0.81,0.01,ACC
3,75,0.8,0.8,0.79,0.01,PCC
3,75,0.8,0.8,0.8,0.0,PACC
3,75,0.8,0.8,0.81,0.01,X
3,75,0.8,0.8,0.81,0.01,MAX
3,75,0.8,0.8,0.86,0.06,T50
3,75,0.8,0.8,0.8,0.0,MS
3,75,0.8,0.8,0.82,0.02,HDy
3,75,0.8,0.8,0.8,0.0,DyS
3,75,0.8,0.8,0.8,0.0,SORD
1,80,0.2,0.2,0.2,0.0,CC
1,80,0.2,0.2,0.19,0.01,ACC
1,80,0.2,0.2,0.22,0.02,PCC
1,80,0.2,0.2,0.19,0.01,PACC
1,80,0.2,0.2,0.19,0.01,X
1,80,0.2,0.2,0.19,0.01,MAX
1,80,0.2,0.2,0.2,0.0,T50
1,80,0.2,0.2,0.2,0.0,MS
1,80,0.2,0.2,0.2,0.0,HDy
1,80,0.2,0.2,0.19,0.01,DyS
1,80,0.2,0.2,0.19,0.01,SORD
2,80,0.2,0.2,0.21,0.01,CC
2,80,0.2,0.2,0.2,0.0,ACC
2,80,0.2,0.2,0.23,0.03,PCC
2,80,0.2,0.2,0.19,0.01,PACC
2,80,0.2,0.2,0.22,0.02,X
2,80,0.2,0.2,0.21,0.01,MAX
2,80,0.2,0.2,0.17,0.03,T50
2,80,0.2,0.2,0.21,0.01,MS
2,80,0.2,0.2,0.19,0.01,HDy
2,80,0.2,0.2,0.19,0.01,DyS
2,80,0.2,0.2,0.2,0.0,SORD
3,80,0.2,0.2,0.21,0.01,CC
3,80,0.2,0.2,0.2,0.0,ACC
3,80,0.2,0.2,0.24,0.04,PCC
3,80,0.2,0.2,0.19,0.01,PACC
3,80,0.2,0.2,0.22,0.02,X
3,80,0.2,0.2,0.22,0.02,MAX
3,80,0.2,0.2,0.2,0.0,T50
3,80,0.2,0.2,0.21,0.01,MS
3,80,0.2,0.2,0.2,0.0,HDy
3,80,0.2,0.2,0.2,0.0,DyS
3,80,0.2,0.2,0.2,0.0,SORD
1,80,0.5,0.5,0.51,0.01,CC
1,80,0.5,0.5,0.51,0.01,ACC
1,80,0.5,0.5,0.52,0.02,PCC
1,80,0.5,0.5,0.51,0.01,PACC
1,80,0.5,0.5,0.53,0.03,X
1,80,0.5,0.5,0.51,0.01,MAX
1,80,0.5,0.5,0.53,0.03,T50
1,80,0.5,0.5,0.52,0.02,MS
1,80,0.5,0.5,0.52,0.02,HDy
1,80,0.5,0.5,0.51,0.01,DyS
1,80,0.5,0.5,0.51,0.01,SORD
2,80,0.5,0.5,0.5,0.0,CC
2,80,0.5,0.5,0.5,0.0,ACC
2,80,0.5,0.5,0.5,0.0,PCC
2,80,0.5,0.5,0.5,0.0,PACC
2,80,0.5,0.5,0.5,0.0,X
2,80,0.5,0.5,0.5,0.0,MAX
2,80,0.5,0.5,0.51,0.01,T50
2,80,0.5,0.5,0.5,0.0,MS
2,80,0.5,0.5,0.51,0.01,HDy
2,80,0.5,0.5,0.5,0.0,DyS
2,80,0.5,0.5,0.5,0.0,SORD
3,80,0.5,0.5,0.51,0.01,CC
3,80,0.5,0.5,0.51,0.01,ACC
3,80,0.5,0.5,0.53,0.03,PCC
3,80,0.5,0.5,0.51,0.01,PACC
3,80,0.5,0.5,0.51,0.01,X
3,80,0.5,0.5,0.51,0.01,MAX
3,80,0.5,0.5,0.55,0.05,T50
3,80,0.5,0.5,0.52,0.02,MS
3,80,0.5,0.5,0.54,0.04,HDy
3,80,0.5,0.5,0.52,0.02,DyS
3,80,0.5,0.5,0.52,0.02,SORD
1,80,0.8,0.8,0.8,0.0,CC
1,80,0.8,0.8,0.81,0.01,ACC
1,80,0.8,0.8,0.8,0.0,PCC
1,80,0.8,0.8,0.81,0.01,PACC
1,80,0.8,0.8,0.81,0.01,X
1,80,0.8,0.8,0.81,0.01,MAX
1,80,0.8,0.8,0.87,0.07,T50
1,80,0.8,0.8,0.81,0.01,MS
1,80,0.8,0.8,0.81,0.01,HDy
1,80,0.8,0.8,0.8,0.0,DyS
1,80,0.8,0.8,0.81,0.01,SORD
2,80,0.8,0.8,0.78,0.02,CC
2,80,0.8,0.8,0.79,0.01,ACC
2,80,0.8,0.8,0.76,0.04,PCC
2,80,0.8,0.8,0.76,0.04,PACC
2,80,0.8,0.8,0.79,0.01,X
2,80,0.8,0.8,0.78,0.02,MAX
2,80,0.8,0.8,0.75,0.05,T50
2,80,0.8,0.8,0.77,0.03,MS
2,80,0.8,0.8,0.79,0.01,HDy
2,80,0.8,0.8,0.77,0.03,DyS
2,80,0.8,0.8,0.77,0.03,SORD
3,80,0.8,0.8,0.8,0.0,CC
3,80,0.8,0.8,0.81,0.01,ACC
3,80,0.8,0.8,0.8,0.0,PCC
3,80,0.8,0.8,0.8,0.0,PACC
3,80,0.8,0.8,0.81,0.01,X
3,80,0.8,0.8,0.81,0.01,MAX
3,80,0.8,0.8,0.84,0.04,T50
3,80,0.8,0.8,0.8,0.0,MS
3,80,0.8,0.8,0.82,0.02,HDy
3,80,0.8,0.8,0.8,0.0,DyS
3,80,0.8,0.8,0.81,0.01,SORD
1,85,0.2,0.2,0.2,0.0,CC
1,85,0.2,0.2,0.19,0.01,ACC
1,85,0.2,0.2,0.21,0.01,PCC
1,85,0.2,0.2,0.19,0.01,PACC
1,85,0.2,0.2,0.19,0.01,X
1,85,0.2,0.2,0.19,0.01,MAX
1,85,0.2,0.2,0.19,0.01,T50
1,85,0.2,0.2,0.19,0.01,MS
1,85,0.2,0.2,0.2,0.0,HDy
1,85,0.2,0.2,0.2,0.0,DyS
1,85,0.2,0.2,0.19,0.01,SORD
2,85,0.2,0.2,0.21,0.01,CC
2,85,0.2,0.2,0.2,0.0,ACC
2,85,0.2,0.2,0.24,0.04,PCC
2,85,0.2,0.2,0.2,0.0,PACC
2,85,0.2,0.2,0.21,0.01,X
2,85,0.2,0.2,0.21,0.01,MAX
2,85,0.2,0.2,0.21,0.01,T50
2,85,0.2,0.2,0.2,0.0,MS
2,85,0.2,0.2,0.22,0.02,HDy
2,85,0.2,0.2,0.21,0.01,DyS
2,85,0.2,0.2,0.2,0.0,SORD
3,85,0.2,0.2,0.2,0.0,CC
3,85,0.2,0.2,0.19,0.01,ACC
3,85,0.2,0.2,0.23,0.03,PCC
3,85,0.2,0.2,0.19,0.01,PACC
3,85,0.2,0.2,0.19,0.01,X
3,85,0.2,0.2,0.19,0.01,MAX
3,85,0.2,0.2,0.21,0.01,T50
3,85,0.2,0.2,0.2,0.0,MS
3,85,0.2,0.2,0.22,0.02,HDy
3,85,0.2,0.2,0.2,0.0,DyS
3,85,0.2,0.2,0.2,0.0,SORD
1,85,0.5,0.49,0.48,0.01,CC
1,85,0.5,0.49,0.48,0.01,ACC
1,85,0.5,0.49,0.5,0.01,PCC
1,85,0.5,0.49,0.48,0.01,PACC
1,85,0.5,0.49,0.49,0.0,X
1,85,0.5,0.49,0.48,0.01,MAX
1,85,0.5,0.49,0.53,0.04,T50
1,85,0.5,0.49,0.49,0.0,MS
1,85,0.5,0.49,0.52,0.03,HDy
1,85,0.5,0.49,0.49,0.0,DyS
1,85,0.5,0.49,0.49,0.0,SORD
2,85,0.5,0.49,0.49,0.0,CC
2,85,0.5,0.49,0.49,0.0,ACC
2,85,0.5,0.49,0.51,0.02,PCC
2,85,0.5,0.49,0.49,0.0,PACC
2,85,0.5,0.49,0.51,0.02,X
2,85,0.5,0.49,0.49,0.0,MAX
2,85,0.5,0.49,0.48,0.01,T50
2,85,0.5,0.49,0.5,0.01,MS
2,85,0.5,0.49,0.51,0.02,HDy
2,85,0.5,0.49,0.5,0.01,DyS
2,85,0.5,0.49,0.5,0.01,SORD
3,85,0.5,0.49,0.49,0.0,CC
3,85,0.5,0.49,0.49,0.0,ACC
3,85,0.5,0.49,0.49,0.0,PCC
3,85,0.5,0.49,0.47,0.02,PACC
3,85,0.5,0.49,0.49,0.0,X
3,85,0.5,0.49,0.49,0.0,MAX
3,85,0.5,0.49,0.44,0.05,T50
3,85,0.5,0.49,0.48,0.01,MS
3,85,0.5,0.49,0.49,0.0,HDy
3,85,0.5,0.49,0.48,0.01,DyS
3,85,0.5,0.49,0.48,0.01,SORD
1,85,0.8,0.8,0.75,0.05,CC
1,85,0.8,0.8,0.76,0.04,ACC
1,85,0.8,0.8,0.76,0.04,PCC
1,85,0.8,0.8,0.74,0.06,PACC
1,85,0.8,0.8,0.77,0.03,X
1,85,0.8,0.8,0.76,0.04,MAX
1,85,0.8,0.8,0.79,0.01,T50
1,85,0.8,0.8,0.77,0.03,MS
1,85,0.8,0.8,0.79,0.01,HDy
1,85,0.8,0.8,0.77,0.03,DyS
1,85,0.8,0.8,0.77,0.03,SORD
2,85,0.8,0.8,0.79,0.01,CC
2,85,0.8,0.8,0.8,0.0,ACC
2,85,0.8,0.8,0.79,0.01,PCC
2,85,0.8,0.8,0.8,0.0,PACC
2,85,0.8,0.8,0.79,0.01,X
2,85,0.8,0.8,0.79,0.01,MAX
2,85,0.8,0.8,0.88,0.08,T50
2,85,0.8,0.8,0.79,0.01,MS
2,85,0.8,0.8,0.8,0.0,HDy
2,85,0.8,0.8,0.79,0.01,DyS
2,85,0.8,0.8,0.8,0.0,SORD
3,85,0.8,0.8,0.78,0.02,CC
3,85,0.8,0.8,0.79,0.01,ACC
3,85,0.8,0.8,0.79,0.01,PCC
3,85,0.8,0.8,0.78,0.02,PACC
3,85,0.8,0.8,0.79,0.01,X
3,85,0.8,0.8,0.78,0.02,MAX
3,85,0.8,0.8,0.84,0.04,T50
3,85,0.8,0.8,0.79,0.01,MS
3,85,0.8,0.8,0.82,0.02,HDy
3,85,0.8,0.8,0.8,0.0,DyS
3,85,0.8,0.8,0.79,0.01,SORD
1,90,0.2,0.2,0.21,0.01,CC
1,90,0.2,0.2,0.2,0.0,ACC
1,90,0.2,0.2,0.22,0.02,PCC
1,90,0.2,0.2,0.19,0.01,PACC
1,90,0.2,0.2,0.21,0.01,X
1,90,0.2,0.2,0.21,0.01,MAX
1,90,0.2,0.2,0.2,0.0,T50
1,90,0.2,0.2,0.19,0.01,MS
1,90,0.2,0.2,0.21,0.01,HDy
1,90,0.2,0.2,0.19,0.01,DyS
1,90,0.2,0.2,0.19,0.01,SORD
2,90,0.2,0.2,0.21,0.01,CC
2,90,0.2,0.2,0.2,0.0,ACC
2,90,0.2,0.2,0.23,0.03,PCC
2,90,0.2,0.2,0.2,0.0,PACC
2,90,0.2,0.2,0.21,0.01,X
2,90,0.2,0.2,0.21,0.01,MAX
2,90,0.2,0.2,0.2,0.0,T50
2,90,0.2,0.2,0.21,0.01,MS
2,90,0.2,0.2,0.21,0.01,HDy
2,90,0.2,0.2,0.21,0.01,DyS
2,90,0.2,0.2,0.2,0.0,SORD
3,90,0.2,0.2,0.2,0.0,CC
3,90,0.2,0.2,0.19,0.01,ACC
3,90,0.2,0.2,0.24,0.04,PCC
3,90,0.2,0.2,0.19,0.01,PACC
3,90,0.2,0.2,0.22,0.02,X
3,90,0.2,0.2,0.21,0.01,MAX
3,90,0.2,0.2,0.2,0.0,T50
3,90,0.2,0.2,0.21,0.01,MS
3,90,0.2,0.2,0.21,0.01,HDy
3,90,0.2,0.2,0.2,0.0,DyS
3,90,0.2,0.2,0.21,0.01,SORD
1,90,0.5,0.5,0.49,0.01,CC
1,90,0.5,0.5,0.49,0.01,ACC
1,90,0.5,0.5,0.5,0.0,PCC
1,90,0.5,0.5,0.49,0.01,PACC
1,90,0.5,0.5,0.5,0.0,X
1,90,0.5,0.5,0.49,0.01,MAX
1,90,0.5,0.5,0.53,0.03,T50
1,90,0.5,0.5,0.49,0.01,MS
1,90,0.5,0.5,0.5,0.0,HDy
1,90,0.5,0.5,0.49,0.01,DyS
1,90,0.5,0.5,0.49,0.01,SORD
2,90,0.5,0.5,0.49,0.01,CC
2,90,0.5,0.5,0.49,0.01,ACC
2,90,0.5,0.5,0.49,0.01,PCC
2,90,0.5,0.5,0.48,0.02,PACC
2,90,0.5,0.5,0.49,0.01,X
2,90,0.5,0.5,0.49,0.01,MAX
2,90,0.5,0.5,0.52,0.02,T50
2,90,0.5,0.5,0.48,0.02,MS
2,90,0.5,0.5,0.49,0.01,HDy
2,90,0.5,0.5,0.48,0.02,DyS
2,90,0.5,0.5,0.48,0.02,SORD
3,90,0.5,0.5,0.5,0.0,CC
3,90,0.5,0.5,0.5,0.0,ACC
3,90,0.5,0.5,0.52,0.02,PCC
3,90,0.5,0.5,0.49,0.01,PACC
3,90,0.5,0.5,0.52,0.02,X
3,90,0.5,0.5,0.51,0.01,MAX
3,90,0.5,0.5,0.51,0.01,T50
3,90,0.5,0.5,0.51,0.01,MS
3,90,0.5,0.5,0.52,0.02,HDy
3,90,0.5,0.5,0.51,0.01,DyS
3,90,0.5,0.5,0.51,0.01,SORD
1,90,0.8,0.8,0.78,0.02,CC
1,90,0.8,0.8,0.79,0.01,ACC
1,90,0.8,0.8,0.78,0.02,PCC
1,90,0.8,0.8,0.78,0.02,PACC
1,90,0.8,0.8,0.78,0.02,X
1,90,0.8,0.8,0.78,0.02,MAX
1,90,0.8,0.8,0.83,0.03,T50
1,90,0.8,0.8,0.79,0.01,MS
1,90,0.8,0.8,0.8,0.0,HDy
1,90,0.8,0.8,0.79,0.01,DyS
1,90,0.8,0.8,0.79,0.01,SORD
2,90,0.8,0.8,0.8,0.0,CC
2,90,0.8,0.8,0.81,0.01,ACC
2,90,0.8,0.8,0.8,0.0,PCC
2,90,0.8,0.8,0.81,0.01,PACC
2,90,0.8,0.8,0.81,0.01,X
2,90,0.8,0.8,0.81,0.01,MAX
2,90,0.8,0.8,0.88,0.08,T50
2,90,0.8,0.8,0.81,0.01,MS
2,90,0.8,0.8,0.82,0.02,HDy
2,90,0.8,0.8,0.8,0.0,DyS
2,90,0.8,0.8,0.81,0.01,SORD
3,90,0.8,0.8,0.8,0.0,CC
3,90,0.8,0.8,0.81,0.01,ACC
3,90,0.8,0.8,0.79,0.01,PCC
3,90,0.8,0.8,0.8,0.0,PACC
3,90,0.8,0.8,0.81,0.01,X
3,90,0.8,0.8,0.81,0.01,MAX
3,90,0.8,0.8,0.77,0.03,T50
3,90,0.8,0.8,0.8,0.0,MS
3,90,0.8,0.8,0.81,0.01,HDy
3,90,0.8,0.8,0.8,0.0,DyS
3,90,0.8,0.8,0.8,0.0,SORD
1,95,0.2,0.2,0.23,0.03,CC
1,95,0.2,0.2,0.22,0.02,ACC
1,95,0.2,0.2,0.24,0.04,PCC
1,95,0.2,0.2,0.2,0.0,PACC
1,95,0.2,0.2,0.24,0.04,X
1,95,0.2,0.2,0.23,0.03,MAX
1,95,0.2,0.2,0.2,0.0,T50
1,95,0.2,0.2,0.22,0.02,MS
1,95,0.2,0.2,0.2,0.0,HDy
1,95,0.2,0.2,0.2,0.0,DyS
1,95,0.2,0.2,0.21,0.01,SORD
2,95,0.2,0.2,0.21,0.01,CC
2,95,0.2,0.2,0.2,0.0,ACC
2,95,0.2,0.2,0.23,0.03,PCC
2,95,0.2,0.2,0.19,0.01,PACC
2,95,0.2,0.2,0.22,0.02,X
2,95,0.2,0.2,0.2,0.0,MAX
2,95,0.2,0.2,0.19,0.01,T50
2,95,0.2,0.2,0.21,0.01,MS
2,95,0.2,0.2,0.2,0.0,HDy
2,95,0.2,0.2,0.2,0.0,DyS
2,95,0.2,0.2,0.2,0.0,SORD
3,95,0.2,0.2,0.22,0.02,CC
3,95,0.2,0.2,0.21,0.01,ACC
3,95,0.2,0.2,0.23,0.03,PCC
3,95,0.2,0.2,0.2,0.0,PACC
3,95,0.2,0.2,0.22,0.02,X
3,95,0.2,0.2,0.22,0.02,MAX
3,95,0.2,0.2,0.2,0.0,T50
3,95,0.2,0.2,0.2,0.0,MS
3,95,0.2,0.2,0.21,0.01,HDy
3,95,0.2,0.2,0.2,0.0,DyS
3,95,0.2,0.2,0.2,0.0,SORD
1,95,0.5,0.49,0.48,0.01,CC
1,95,0.5,0.49,0.48,0.01,ACC
1,95,0.5,0.49,0.5,0.01,PCC
1,95,0.5,0.49,0.48,0.01,PACC
1,95,0.5,0.49,0.48,0.01,X
1,95,0.5,0.49,0.48,0.01,MAX
1,95,0.5,0.49,0.54,0.05,T50
1,95,0.5,0.49,0.49,0.0,MS
1,95,0.5,0.49,0.5,0.01,HDy
1,95,0.5,0.49,0.49,0.0,DyS
1,95,0.5,0.49,0.49,0.0,SORD
2,95,0.5,0.49,0.51,0.02,CC
2,95,0.5,0.49,0.51,0.02,ACC
2,95,0.5,0.49,0.51,0.02,PCC
2,95,0.5,0.49,0.5,0.01,PACC
2,95,0.5,0.49,0.51,0.02,X
2,95,0.5,0.49,0.51,0.02,MAX
2,95,0.5,0.49,0.55,0.06,T50
2,95,0.5,0.49,0.5,0.01,MS
2,95,0.5,0.49,0.52,0.03,HDy
2,95,0.5,0.49,0.5,0.01,DyS
2,95,0.5,0.49,0.5,0.01,SORD
3,95,0.5,0.49,0.49,0.0,CC
3,95,0.5,0.49,0.51,0.02,ACC
3,95,0.5,0.49,0.5,0.01,PCC
3,95,0.5,0.49,0.48,0.01,PACC
3,95,0.5,0.49,0.51,0.02,X
3,95,0.5,0.49,0.51,0.02,MAX
3,95,0.5,0.49,0.47,0.02,T50
3,95,0.5,0.49,0.5,0.01,MS
3,95,0.5,0.49,0.49,0.0,HDy
3,95,0.5,0.49,0.48,0.01,DyS
3,95,0.5,0.49,0.49,0.0,SORD
1,95,0.8,0.8,0.79,0.01,CC
1,95,0.8,0.8,0.8,0.0,ACC
1,95,0.8,0.8,0.78,0.02,PCC
1,95,0.8,0.8,0.79,0.01,PACC
1,95,0.8,0.8,0.8,0.0,X
1,95,0.8,0.8,0.8,0.0,MAX
1,95,0.8,0.8,0.83,0.03,T50
1,95,0.8,0.8,0.79,0.01,MS
1,95,0.8,0.8,0.81,0.01,HDy
1,95,0.8,0.8,0.79,0.01,DyS
1,95,0.8,0.8,0.79,0.01,SORD
2,95,0.8,0.8,0.79,0.01,CC
2,95,0.8,0.8,0.8,0.0,ACC
2,95,0.8,0.8,0.79,0.01,PCC
2,95,0.8,0.8,0.79,0.01,PACC
2,95,0.8,0.8,0.81,0.01,X
2,95,0.8,0.8,0.8,0.0,MAX
2,95,0.8,0.8,0.85,0.05,T50
2,95,0.8,0.8,0.8,0.0,MS
2,95,0.8,0.8,0.81,0.01,HDy
2,95,0.8,0.8,0.8,0.0,DyS
2,95,0.8,0.8,0.8,0.0,SORD
3,95,0.8,0.8,0.77,0.03,CC
3,95,0.8,0.8,0.78,0.02,ACC
3,95,0.8,0.8,0.77,0.03,PCC
3,95,0.8,0.8,0.77,0.03,PACC
3,95,0.8,0.8,0.77,0.03,X
3,95,0.8,0.8,0.77,0.03,MAX
